text,topic
"La República Democrática de Santo Tomé y Príncipe (en portugués: República Democrática de São Tomé e Príncipe, pronunciación: /sɐ̃w̃ tu.'mɛ i 'pɾı̃.sɨ.p(ɨ)/), es un país africano formado por varias islas localizadas en el golfo de Guinea, específicamente al noroeste de la costa de Gabón, muy cerca de la línea ecuatorial y que se encuentra cerca marítimamente de la Zona Económica Exclusiva (ZEE) de Guinea Ecuatorial. Las islas de mayor importancia son Santo Tomé (São Tomé) y Príncipe.
",<200 https://es.wikipedia.org/wiki/Santo_Tom%C3%A9_y_Pr%C3%ADncipe>
"Las elecciones presidenciales se celebraron en Polonia el 28 de junio de 2020,[1]​ con una segunda vuelta programada para el 12 de julio de 2020. El presidente en funciones, Andrzej Duda, es elegible para la reelección.[2]​
",<200 https://es.wikipedia.org/wiki/Elecciones_presidenciales_de_Polonia_de_2020>
"Las elecciones debían celebrarse el 10 de mayo de 2020, pero se pospusieron debido a la pandemia de COVID-19. El 6 de mayo de 2020 se llegó a un acuerdo para establecer una nueva fecha para las elecciones. Al día siguiente, la Comisión Nacional Electoral (PKW) declaró que la elección no podría tener lugar el 10 de mayo de 2020. El 3 de junio de 2020, la Mariscal del Sejm, Elżbieta Witek, ordenó que la primera vuelta de las elecciones se celebrara el 28 de junio de 2020 y programó la segunda vuelta, si fuera necesaria, para el 12 de julio de 2020.[3]​[4]​
",<200 https://es.wikipedia.org/wiki/Elecciones_presidenciales_de_Polonia_de_2020>
"Duda se enfrentará en la segunda vuelta contra el candidato de Plataforma Cívica, el alcalde de Varsovia Rafał Trzaskowski.
",<200 https://es.wikipedia.org/wiki/Elecciones_presidenciales_de_Polonia_de_2020>
"El presidente de Polonia se elige directamente utilizando el sistema de dos rondas. Están limitados a dos términos de cinco años. El mandato de Andrzej Duda expirará el 6 de agosto de 2020, y el presidente electo asumirá el cargo ese día, antes de la Asamblea Nacional (una sesión conjunta del Sejm y el Senado).
",<200 https://es.wikipedia.org/wiki/Elecciones_presidenciales_de_Polonia_de_2020>
"Durante la actual pandemia también cobraron notoriedad obras que trataron temas relacionados con epidemias, especialmente la película Contagion (2011),[67]​ basada en eventos como la pandemia de 2009 y la epidemia de SARS de 2002-2004, y que fue bien recibida por la comunidad científica por su cercanía con la realidad; o la novela The Eyes of Darkness (1981), donde se relata la creación de un virus con 100 % de letalidad, llamado «Wuhan-400» en algunas ediciones del libro.[68]​
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"La Organización Mundial de la Salud declaró el 30 de enero de 2020 la existencia de un riesgo de salud pública de interés internacional, bajo las regulaciones del Reglamento Sanitario Internacional,[82]​[83]​[84]​ y posteriormente el 11 de marzo de 2020 que la enfermedad se consideraba ya una pandemia por la alta cantidad de personas infectadas (118 000) y muertes (4291) que había causado alrededor del mundo (114 países).[2]​[85]​
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"Cada país está informando de los casos de COVID-19 verificados en su territorio en base al análisis genético de muestras en laboratorio. Sin embargo, estas cifras no son necesariamente representativas de la propagación real de la pandemia porque la cantidad de análisis realizados varía mucho de un país a otro, según los medios disponibles y las estrategias de contención adoptadas.[cita requerida]
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"Corea del Sur es el único país donde se han realizado análisis sistemáticos de grandes conjuntos de población, unos 10 000 al día, con 210 000 contabilizados hasta el 10 de marzo. En el extremo contrario, Japón solo había analizado 10 000 muestras en total hasta el 10 de marzo y el Reino Unido estaba haciendo 1500 análisis hasta el 11 de marzo, cuando su gobierno ordenó aumentar la cadencia un 500 %.[86]​ Estados Unidos había analizado solo 1583 muestras hasta el 5 de marzo.[87]​
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"En España, a 25 de marzo de 2020 se calculaba que podría haber entre 300 000 y 900 000 infectados frente a los 39 000 casos registrados oficialmente. La importante diferencia se debe a que la mayoría de los portadores del virus pasan la enfermedad sin ningún tipo de síntomas.[88]​ En China no se reportan los pacientes asintomáticos como casos de COVID-19 incluso si dan positivo en la prueba.[89]​ 
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"En cuanto a las cifras de fallecidos, los criterios son también dispares según los países. En Italia se cuentan como víctimas de la pandemia a los muertos que habían dado positivo pero no muchos ancianos fallecidos en residencias sin haberles hecho la prueba;[90]​ mientras que en Bélgica se contabiliza en las cifras de fallecidos a todos los muertos en residencias con síntomas similares a los de COVID-19, aunque no se les hayan hecho tests.[91]​ En España se ha constatado que la sobremortalidad durante la epidemia es mucho mayor que las cifras oficiales de fallecidos por COVID-19, al menos en Madrid y las dos Castillas.[92]​
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"Nota: la lista puede presentar desactualizaciones respecto a las fuentes.
Líneas resaltadas:
     Sin casos activos.     Todos los pacientes se recuperaron.
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"Esta sección incluye solo los países más afectados por el virus (por número de casos confirmados). Para los demás países, véanse los artículos por continente.
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"El 28 de marzo de 2020, durante la pandemia mundial de COVID-19, Bruce Aylward, subdirector de la OMS, fue entrevistada en The Pulse, un programa de actualidad de Radio-Televisión Hong Kong (RTHK).[503]​ La periodista Yvonne Tong preguntó sobre el estado de Taiwán en la OMS y si la OMS reconsideraría la membresía de Taiwán después de que Taiwán acusase a China de negarle la entrada.[504]​ Aylward pareció esquivar la pregunta, luego, cuando se le preguntó si todavía estaba en línea, afirmó que no escuchó la pregunta, culpando a los problemas de conexión a Internet.[505]​ Tong se ofreció a repetir la pregunta, pero fue interrumpida por Aylward, quien le sugirió que continuara con otra. Tong repitió la pregunta, momento en el que Aylward terminó la llamada.[506]​ Cuando se le devolvió la llamada, se le pidió a Aylward que ""comentara un poco sobre cómo le ha ido a Taiwán hasta ahora"", a lo que respondió: ""Ya hemos hablado de China"".[506]​[507]​ Luego terminó formalmente la entrevista.[506]​
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"La biografía en inglés de Aylward fue eliminada de la página web de liderazgo de la OMS en los días posteriores a la entrevista.[508]​[509]​  Sin embargo, un portavoz de la OMS explicó que fue eliminado después de una solicitud del personal de Aylward el 27 de marzo para archivarlo. ""El momento fue desafortunado ya que la entrevista en vídeo se volvió viral poco después de esto"", dijo el portavoz.[509]​ El ministro de Asuntos Exteriores de Taiwán, Joseph Wu, comentó sobre la entrevista en un tuit, diciendo que la OMS ""debería dejar a un lado la política para enfrentar una pandemia"", y señaló la cobertura positiva sobre la respuesta de Taiwán a la pandemia en los medios globales y pidiendo que no se les confunda como parte de China.[509]​
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"Después de la entrevista del 2 de abril, el Secretario de Comercio y Desarrollo Económico de Hong Kong, Edward Yau, criticó a RTHK por lo que llamó ""[una violación del] Principio de Una China y los propósitos y la misión de RTHK como emisora ​​de servicio público, como se específica en la Carta [RTHK] "".[510]​ La RTHK respondió revisando el programa y no encontró ninguna violación de su carta.[511]​
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"En abril el gobierno de Taiwán hizo público un correo electrónico que fue enviado a la OMS el 31 de diciembre solicitando información sobre un posible brote en Wuhan, diciendo que habían visto informes de siete personas infectadas con una enfermedad similar al SARS.[512]​[513]​
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"El Sr. Chen agregó que si China no notificó a la OMS que era evidencia de un encubrimiento por parte de Beijing, o si China notificó a la OMS, entonces fue un ""incumplimiento del deber"" de la organización no transmitir información.[514]​
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"Las declaraciones emitidas por Xi Jinping el 3 de febrero declararon la necesidad de un énfasis por parte de los medios estatales en ""contar las historias conmovedoras de cómo [las personas] en la línea del frente están previniendo y luchando contra el virus"" como una prioridad de cobertura, mientras que el alto funcionario Zhang Xiaoguo dijo que su departamento ""trataría la propaganda con respecto a las medidas de control y prevención del virus como su máxima prioridad"". [515]​[516]​ Por ejemplo, se ha observado que las organizaciones de medios estatales People's Daily y Global Times, junto con el subdirector de información Zhao Lijian del Ministerio de Relaciones Exteriores, publican elogios efusivos sobre la respuesta de Beijing a la epidemia, [517]​ como una amplia cobertura de la construcción acelerada de los nuevos hospitales en Wuhan (que Zhao afirmó se completó en 16 horas), [518]​ la cuarentena de Wuhan con su población de 11 millones y la cuarentena ""sin precedentes"" de la provincia de Hubei. Aunque tales esfuerzos tuvieron un efecto cuestionable sobre la epidemia, ya que los nuevos hospitales estaban operando a menos de la mitad de su capacidad debido a la escasez de camas y recursos médicos [519]​[520]​, mientras que el cierre de Wuhan llegó demasiado tarde para ser efectivo cuando millones se habían ido, el Financial Times y otros señalaron que tales acciones ampliamente publicitadas fueron un ""golpe de Estado de relaciones públicas"" que mostraba que el ""gobierno dominante y centralizado"" de China era particularmente adecuado para lidiar con el brote, [521]​[522]​ creando la impresión de que Beijing intervino directamente a pedido de Xi Jinping. [523]​[524]​[525]​[523]​[524]​[525]​
",<200 https://es.wikipedia.org/wiki/Pandemia_de_enfermedad_por_coronavirus_de_2019-2020>
"El archipiélago fue renombrado a partir del francés «îles Gilbert» (Islas Gilbert) por los capitanes Krusenstern y Louis Isidore Duperrey,[4]​ en honor al capitán británico Thomas Gilbert, quien cruzó el archipiélago en 1788. El nombre actual, Kiribati, es una adaptación de Gilberts, el antiguo nombre europeo para el archipiélago. Aunque en el hoy conocido como gilbertés, expresión colonial para el idioma nativo, la denominación para las Islas Gilbert es Tungaru, la nueva república escogió el nombre Kiribati para sí, como un reconocimiento de inclusión de aquellas islas que nunca fueron consideradas parte del archipiélago Gilbert.[5]​[6]​
",<200 https://es.wikipedia.org/wiki/Kiribati>
